"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
"322",58,52,"Arterial BP Mean",NA,"carevue","chartevents",NA,NA,NA,NA
"323",59,53,"Arterial Pressure",NA,"carevue","chartevents",NA,NA,NA,NA
"324",60,54,"Assistance Device",NA,"carevue","chartevents",NA,NA,NA,NA
"325",61,55,"Assisted Systole",NA,"carevue","chartevents",NA,NA,NA,NA
"326",62,56,"Atrial Pacemaker [Sense]",NA,"carevue","chartevents",NA,NA,NA,NA
"327",63,57,"Atrial Pacemaker Threshold [Unit]",NA,"carevue","chartevents",NA,NA,NA,NA
"328",64,58,"Atrial Pacemaker [mA]",NA,"carevue","chartevents",NA,NA,NA,NA
"329",65,59,"Augmented Diastole",NA,"carevue","chartevents",NA,NA,NA,NA
"330",66,60,"Auto-PEEP Level",NA,"carevue","chartevents",NA,NA,NA,NA
"331",67,61,"AvDO2",NA,"carevue","chartevents",NA,NA,NA,NA
"332",68,62,"BAEDP",NA,"carevue","chartevents",NA,NA,NA,NA
"333",69,63,"BIPAP - BPM",NA,"carevue","chartevents",NA,NA,NA,NA
"334",70,64,"BIPAP - EPAP",NA,"carevue","chartevents",NA,NA,NA,NA
"335",71,65,"BIPAP - Est. Vt",NA,"carevue","chartevents",NA,NA,NA,NA
"336",72,66,"BIPAP - IPAP",NA,"carevue","chartevents",NA,NA,NA,NA
"337",73,67,"BIPAP - O2 lpm",NA,"carevue","chartevents",NA,NA,NA,NA
"338",74,68,"BIPAP-Mode",NA,"carevue","chartevents",NA,NA,NA,NA
"339",75,69,"BSA",NA,"carevue","chartevents",NA,NA,NA,NA
"340",76,70,"BSA - English",NA,"carevue","chartevents",NA,NA,NA,NA
"341",77,71,"BSA - Metric",NA,"carevue","chartevents",NA,NA,NA,NA
"342",78,72,"Back Care",NA,"carevue","chartevents",NA,NA,NA,NA
"343",79,74,"Base Excess",NA,"carevue","chartevents",NA,NA,NA,NA
"344",80,75,"Baseline Current/mA",NA,"carevue","chartevents",NA,NA,NA,NA
"345",81,76,"Bath",NA,"carevue","chartevents",NA,NA,NA,NA
"346",82,77,"Behavior",NA,"carevue","chartevents",NA,NA,NA,NA
"347",83,78,"Bladder Irrigation",NA,"carevue","chartevents",NA,NA,NA,NA
"348",84,79,"Blood Flow ml/min",NA,"carevue","chartevents",NA,NA,NA,NA
"349",85,80,"Bowel Sounds",NA,"carevue","chartevents",NA,NA,NA,NA
"350",86,81,"Brachial Pulse [Right]",NA,"carevue","chartevents",NA,NA,NA,NA
"351",87,82,"Braden Activity",NA,"carevue","chartevents",NA,NA,NA,NA
"352",88,83,"Braden Frict/Shear",NA,"carevue","chartevents",NA,NA,NA,NA
"353",89,84,"Braden Mobility",NA,"carevue","chartevents",NA,NA,NA,NA
"354",90,85,"Braden Moisture",NA,"carevue","chartevents",NA,NA,NA,NA
"355",91,86,"Braden Nutrition",NA,"carevue","chartevents",NA,NA,NA,NA
"356",92,87,"Braden Score",NA,"carevue","chartevents",NA,NA,NA,NA
"357",93,88,"Braden SensoryPercep",NA,"carevue","chartevents",NA,NA,NA,NA
"358",94,89,"C.O. (fick)",NA,"carevue","chartevents",NA,NA,NA,NA
"359",95,90,"C.O.(thermodilution)",NA,"carevue","chartevents",NA,NA,NA,NA
"360",96,91,"CPM",NA,"carevue","chartevents",NA,NA,NA,NA
"361",97,92,"CPP",NA,"carevue","chartevents",NA,NA,NA,NA
"362",98,93,"CT #1 Crepitus",NA,"carevue","chartevents",NA,NA,NA,NA
"363",99,94,"CT #1 Drainage",NA,"carevue","chartevents",NA,NA,NA,NA
"364",100,95,"CT #1 Dressing",NA,"carevue","chartevents",NA,NA,NA,NA
"365",101,96,"CT #1 [Fluctuate]",NA,"carevue","chartevents",NA,NA,NA,NA
"366",102,97,"CT #1 Suction Amount",NA,"carevue","chartevents",NA,NA,NA,NA
"367",103,98,"CT #2 Crepitus",NA,"carevue","chartevents",NA,NA,NA,NA
"368",104,99,"CT #2 Drainage",NA,"carevue","chartevents",NA,NA,NA,NA
"369",105,100,"CT #2 Dressing",NA,"carevue","chartevents",NA,NA,NA,NA
"370",106,101,"CT #2 [Fluctuate]",NA,"carevue","chartevents",NA,NA,NA,NA
"371",107,102,"CT #2 Suction Amount",NA,"carevue","chartevents",NA,NA,NA,NA
"372",108,103,"CT #3 Crepitus",NA,"carevue","chartevents",NA,NA,NA,NA
"373",109,104,"CT #3 Drainage",NA,"carevue","chartevents",NA,NA,NA,NA
"374",110,105,"CT #3 Dressing",NA,"carevue","chartevents",NA,NA,NA,NA
"375",111,106,"CT #3 [Fluctuate]",NA,"carevue","chartevents",NA,NA,NA,NA
"376",112,107,"CT #3 Suction Amount",NA,"carevue","chartevents",NA,NA,NA,NA
"377",113,108,"CT #4 Crepitus",NA,"carevue","chartevents",NA,NA,NA,NA
"378",114,109,"CT #4 Drainage",NA,"carevue","chartevents",NA,NA,NA,NA
"379",115,110,"CT #4 Dressing",NA,"carevue","chartevents",NA,NA,NA,NA
"380",116,111,"CT #4 [Fluctuate]",NA,"carevue","chartevents",NA,NA,NA,NA
"381",117,112,"CT #4 Suction Amount",NA,"carevue","chartevents",NA,NA,NA,NA
"382",118,113,"CVP",NA,"carevue","chartevents",NA,NA,NA,NA
"383",119,114,"CaO2",NA,"carevue","chartevents",NA,NA,NA,NA
"384",120,115,"Capillary Refill [Right]",NA,"carevue","chartevents",NA,NA,NA,NA
"385",121,116,"Cardiac Index",NA,"carevue","chartevents",NA,NA,NA,NA
"386",122,117,"Catheter Insert Date",NA,"carevue","chartevents",NA,NA,NA,NA
"387",123,118,"Cerv Collar Status",NA,"carevue","chartevents",NA,NA,NA,NA
"388",124,119,"Cervical Collar Type",NA,"carevue","chartevents",NA,NA,NA,NA
"389",125,121,"Chest PT [Right]",NA,"carevue","chartevents",NA,NA,NA,NA
"390",126,122,"Chest Tube Site #1",NA,"carevue","chartevents",NA,NA,NA,NA
"391",127,123,"Chest Tube Site #2",NA,"carevue","chartevents",NA,NA,NA,NA
"392",128,124,"Chest Tube Site #3",NA,"carevue","chartevents",NA,NA,NA,NA
"393",129,125,"Chest Tube Site #4",NA,"carevue","chartevents",NA,NA,NA,NA
"394",130,127,"Circulation/SkinInt",NA,"carevue","chartevents",NA,NA,NA,NA
"395",131,128,"Code Status",NA,"carevue","chartevents",NA,NA,NA,NA
"396",132,129,"Collar Care",NA,"carevue","chartevents",NA,NA,NA,NA
"397",133,130,"Communication",NA,"carevue","chartevents",NA,NA,NA,NA
"398",134,131,"Compliance (40-60ml)",NA,"carevue","chartevents",NA,NA,NA,NA
"399",135,132,"Compliance-Corrected",NA,"carevue","chartevents",NA,NA,NA,NA
"400",136,133,"Cont.Nebulizer(Drug)",NA,"carevue","chartevents",NA,NA,NA,NA
"401",137,134,"Cooling [Device]",NA,"carevue","chartevents",NA,NA,NA,NA
"402",138,135,"Corneal Reflex [Right]",NA,"carevue","chartevents",NA,NA,NA,NA
"403",139,136,"Cough Effort",NA,"carevue","chartevents",NA,NA,NA,NA
"404",140,137,"Cough Reflex",NA,"carevue","chartevents",NA,NA,NA,NA
"405",141,138,"Cough Type",NA,"carevue","chartevents",NA,NA,NA,NA
"406",142,139,"Cough/Deep Breathe",NA,"carevue","chartevents",NA,NA,NA,NA
"407",143,140,"Cuff Leak",NA,"carevue","chartevents",NA,NA,NA,NA
"408",144,141,"Cuff Pressure-Airway",NA,"carevue","chartevents",NA,NA,NA,NA
"409",145,142,"Current Goal",NA,"carevue","chartevents",NA,NA,NA,NA
"410",146,143,"CvO2",NA,"carevue","chartevents",NA,NA,NA,NA
"411",147,146,"Dialysate Flow ml/hr",NA,"carevue","chartevents",NA,NA,NA,NA
"412",148,147,"Dialysate Infusing",NA,"carevue","chartevents",NA,NA,NA,NA
"413",149,148,"Dialysis Access Site",NA,"carevue","chartevents",NA,NA,NA,NA
"414",150,149,"Dialysis Access Type",NA,"carevue","chartevents",NA,NA,NA,NA
"415",151,150,"Dialysis Machine",NA,"carevue","chartevents",NA,NA,NA,NA
"416",152,151,"Dialysis Site Appear",NA,"carevue","chartevents",NA,NA,NA,NA
"417",153,152,"Dialysis Type",NA,"carevue","chartevents",NA,NA,NA,NA
"418",154,153,"Diastolic Unloading",NA,"carevue","chartevents",NA,NA,NA,NA
"419",155,154,"Diet Type",NA,"carevue","chartevents",NA,NA,NA,NA
"420",156,155,"Doppler BP",NA,"carevue","chartevents",NA,NA,NA,NA
"421",157,156,"Dorsal PedPulse [Right]",NA,"carevue","chartevents",NA,NA,NA,NA
"422",158,157,"ETT [Mark]",NA,"carevue","chartevents",NA,NA,NA,NA
"423",159,158,"ETT Position Change",NA,"carevue","chartevents",NA,NA,NA,NA
"424",160,159,"Ectopy Frequency",NA,"carevue","chartevents",NA,NA,NA,NA
"425",161,160,"Ectopy Frequency 2",NA,"carevue","chartevents",NA,NA,NA,NA
"426",162,161,"Ectopy Type",NA,"carevue","chartevents",NA,NA,NA,NA
"427",163,162,"Ectopy Type 2",NA,"carevue","chartevents",NA,NA,NA,NA
"428",164,163,"Edema #1 [Location]",NA,"carevue","chartevents",NA,NA,NA,NA
"429",165,164,"Edema #2 [Location]",NA,"carevue","chartevents",NA,NA,NA,NA
"430",166,165,"Education Barrier",NA,"carevue","chartevents",NA,NA,NA,NA
"431",167,166,"Education Handout",NA,"carevue","chartevents",NA,NA,NA,NA
"432",168,167,"Education Learner",NA,"carevue","chartevents",NA,NA,NA,NA
"433",169,168,"Education Method",NA,"carevue","chartevents",NA,NA,NA,NA
"434",170,169,"Education Readiness",NA,"carevue","chartevents",NA,NA,NA,NA
"435",171,170,"Education Response",NA,"carevue","chartevents",NA,NA,NA,NA
"436",172,171,"Education Topic #1",NA,"carevue","chartevents",NA,NA,NA,NA
"437",173,172,"Education Topic #2",NA,"carevue","chartevents",NA,NA,NA,NA
"438",174,173,"Effluent Press mmHg",NA,"carevue","chartevents",NA,NA,NA,NA
"439",175,174,"Emesis [Appearance]",NA,"carevue","chartevents",NA,NA,NA,NA
"440",176,175,"Energy Expenditure",NA,"carevue","chartevents",NA,NA,NA,NA
"441",177,176,"Epi Infusion Rate",NA,"carevue","chartevents",NA,NA,NA,NA
"442",178,177,"Epidural Appearance",NA,"carevue","chartevents",NA,NA,NA,NA
"443",179,178,"Epidural Bolus",NA,"carevue","chartevents",NA,NA,NA,NA
"444",180,179,"Epidural Location",NA,"carevue","chartevents",NA,NA,NA,NA
"445",181,180,"Epidural Medication",NA,"carevue","chartevents",NA,NA,NA,NA
"446",182,181,"Epidural Total Dose",NA,"carevue","chartevents",NA,NA,NA,NA
"447",183,182,"Extubation Date",NA,"carevue","chartevents",NA,NA,NA,NA
"448",184,183,"Eye Care",NA,"carevue","chartevents",NA,NA,NA,NA
"449",185,184,"Eye Opening",NA,"carevue","chartevents",NA,NA,NA,NA
"450",186,185,"FIO2 Alarm-High",NA,"carevue","chartevents",NA,NA,NA,NA
"451",187,186,"FIO2 Alarm-Low",NA,"carevue","chartevents",NA,NA,NA,NA
"452",188,187,"Family Communication",NA,"carevue","chartevents",NA,NA,NA,NA
"453",189,188,"Femoral Pulse [Right]",NA,"carevue","chartevents",NA,NA,NA,NA
"454",190,189,"FiO2 (Analyzed)",NA,"carevue","chartevents",NA,NA,NA,NA
"455",191,190,"FiO2 Set",NA,"carevue","chartevents",NA,NA,NA,NA
"456",192,191,"FiO2/O2 Delivered",NA,"carevue","chartevents",NA,NA,NA,NA
"457",193,192,"Filter Pressure mmHg",NA,"carevue","chartevents",NA,NA,NA,NA
"458",194,193,"Flatus",NA,"carevue","chartevents",NA,NA,NA,NA
"459",195,194,"Flow-By (lpm)",NA,"carevue","chartevents",NA,NA,NA,NA
"460",196,195,"Flow-by Sensitivity",NA,"carevue","chartevents",NA,NA,NA,NA
"461",197,196,"Foley Care",NA,"carevue","chartevents",NA,NA,NA,NA
"462",198,197,"Follows Commands",NA,"carevue","chartevents",NA,NA,NA,NA
"463",199,198,"GCS Total",NA,"carevue","chartevents",NA,NA,NA,NA
"464",200,199,"GI [Guaiac]",NA,"carevue","chartevents",NA,NA,NA,NA
"465",201,200,"GI Intub #1 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"466",202,201,"GI Intub #2 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"467",203,202,"GI#1 Tube PlaceCheck",NA,"carevue","chartevents",NA,NA,NA,NA
"468",204,203,"GI#1 Tube [Status]",NA,"carevue","chartevents",NA,NA,NA,NA
"469",205,204,"GI#2 Tube PlaceCheck",NA,"carevue","chartevents",NA,NA,NA,NA
"470",206,205,"GI#2 Tube [Status]",NA,"carevue","chartevents",NA,NA,NA,NA
"471",207,206,"GU Cath Insert Date",NA,"carevue","chartevents",NA,NA,NA,NA
"472",208,207,"GU Catheter Size",NA,"carevue","chartevents",NA,NA,NA,NA
"473",209,208,"Gag Reflex",NA,"carevue","chartevents",NA,NA,NA,NA
"474",210,209,"Graft/Flap Pulse",NA,"carevue","chartevents",NA,NA,NA,NA
"475",211,210,"HOB",NA,"carevue","chartevents",NA,NA,NA,NA
"476",212,211,"Heart Rate",NA,"carevue","chartevents",NA,NA,NA,NA
"477",213,212,"Heart Rhythm",NA,"carevue","chartevents",NA,NA,NA,NA
"478",214,213,"Heart Sounds",NA,"carevue","chartevents",NA,NA,NA,NA
"479",215,216,"Height of Bed",NA,"carevue","chartevents",NA,NA,NA,NA
"480",216,217,"Heparin Dose",NA,"carevue","chartevents",NA,NA,NA,NA
"481",217,218,"High Insp. Pressure",NA,"carevue","chartevents",NA,NA,NA,NA
"482",218,219,"High Resp. Rate",NA,"carevue","chartevents",NA,NA,NA,NA
"483",219,221,"I:E Ratio",NA,"carevue","chartevents",NA,NA,NA,NA
"484",220,222,"I:E Ratio-Calculated",NA,"carevue","chartevents",NA,NA,NA,NA
"485",221,223,"I:E Ratio-TCPCV",NA,"carevue","chartevents",NA,NA,NA,NA
"486",222,224,"IABP Mean",NA,"carevue","chartevents",NA,NA,NA,NA
"487",223,225,"IABP setting",NA,"carevue","chartevents",NA,NA,NA,NA
"488",224,226,"ICP",NA,"carevue","chartevents",NA,NA,NA,NA
"489",225,227,"INV Line#1 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"490",226,228,"INV Line#1 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"491",227,229,"INV Line#1 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"492",228,230,"INV Line#1 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"493",229,231,"INV Line#1InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"494",230,232,"INV Line#1SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"495",231,233,"INV Line#2 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"496",232,234,"INV Line#2 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"497",233,235,"INV Line#2 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"498",234,236,"INV Line#2 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"499",235,237,"INV Line#2InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"500",236,238,"INV Line#2SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"501",237,239,"INV Line#3 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"502",238,240,"INV Line#3 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"503",239,241,"INV Line#3 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"504",240,242,"INV Line#3 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"505",241,243,"INV Line#3InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"506",242,244,"INV Line#3SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"507",243,245,"INV Line#4 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"508",244,246,"INV Line#4 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"509",245,247,"INV Line#4 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"510",246,248,"INV Line#4 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"511",247,249,"INV Line#4InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"512",248,250,"INV Line#4SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"513",249,251,"INV Line#5 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"514",250,252,"INV Line#5 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"515",251,253,"INV Line#5 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"516",252,254,"INV Line#5 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"517",253,255,"INV Line#5InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"518",254,256,"INV Line#5SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"519",255,257,"INV Line#6 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"520",256,258,"INV Line#6 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"521",257,259,"INV Line#6 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"522",258,260,"INV Line#6 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"523",259,261,"INV Line#6InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"524",260,262,"INV Line#6SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"525",261,263,"INV Line#7 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"526",262,264,"INV Line#7 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"527",263,265,"INV Line#7 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"528",264,266,"INV Line#7 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"529",265,267,"INV Line#7InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"530",266,268,"INV Line#7SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"531",267,269,"INV Line#8 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"532",268,270,"INV Line#8 Site Date",NA,"carevue","chartevents",NA,NA,NA,NA
"533",269,271,"INV Line#8 [Type]",NA,"carevue","chartevents",NA,NA,NA,NA
"534",270,272,"INV Line#8 Zero/Cal",NA,"carevue","chartevents",NA,NA,NA,NA
"535",271,273,"INV Line#8InsertDate",NA,"carevue","chartevents",NA,NA,NA,NA
"536",272,274,"INV Line#8SiteAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"537",273,283,"INV#1 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"538",274,284,"INV#2 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"539",275,285,"INV#3 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"540",276,286,"INV#4 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"541",277,287,"INV#5 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"542",278,288,"INV#6 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"543",279,289,"INV#7 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"544",280,290,"INV#8 WaveformAppear",NA,"carevue","chartevents",NA,NA,NA,NA
"545",281,291,"IV #1 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"546",282,292,"IV #1 Insert Date",NA,"carevue","chartevents",NA,NA,NA,NA
"547",283,294,"IV #1 [Site]",NA,"carevue","chartevents",NA,NA,NA,NA
"548",284,295,"IV #2 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"549",285,296,"IV #2 Insert Date",NA,"carevue","chartevents",NA,NA,NA,NA
"550",286,297,"IV #2 [Site]",NA,"carevue","chartevents",NA,NA,NA,NA
"551",287,298,"IV #3 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"552",288,299,"IV #3 Insert Date",NA,"carevue","chartevents",NA,NA,NA,NA
"553",289,300,"IV #3 [Site]",NA,"carevue","chartevents",NA,NA,NA,NA
"554",290,301,"IV #4 D/C Date",NA,"carevue","chartevents",NA,NA,NA,NA
"555",291,302,"IV #4 Insert Date",NA,"carevue","chartevents",NA,NA,NA,NA
"556",292,303,"IV #4 [Site]",NA,"carevue","chartevents",NA,NA,NA,NA
"557",293,308,"IV Drip Dose #1",NA,"carevue","chartevents",NA,NA,NA,NA
"558",294,309,"IV Drip Dose #2",NA,"carevue","chartevents",NA,NA,NA,NA
"559",295,310,"IV Drip Medication#1",NA,"carevue","chartevents",NA,NA,NA,NA
"560",296,311,"IV Drip Medication#2",NA,"carevue","chartevents",NA,NA,NA,NA
"561",297,320,"IV Site #1",NA,"carevue","chartevents",NA,NA,NA,NA
"562",298,321,"IV Site #2",NA,"carevue","chartevents",NA,NA,NA,NA
"563",299,322,"IV Site #3",NA,"carevue","chartevents",NA,NA,NA,NA
"564",300,323,"IV Site #4",NA,"carevue","chartevents",NA,NA,NA,NA
"565",301,324,"IV Site Appear #1",NA,"carevue","chartevents",NA,NA,NA,NA
"566",302,325,"IV Site Appear #2",NA,"carevue","chartevents",NA,NA,NA,NA
"567",303,326,"IV Site Appear #3",NA,"carevue","chartevents",NA,NA,NA,NA
"568",304,327,"IV Site Appear #4",NA,"carevue","chartevents",NA,NA,NA,NA
"569",305,338,"Imp Skin Cleanse #1",NA,"carevue","chartevents",NA,NA,NA,NA
"570",306,339,"Imp Skin Cleanse #2",NA,"carevue","chartevents",NA,NA,NA,NA
"571",307,340,"Imp Skin Cleanse #3",NA,"carevue","chartevents",NA,NA,NA,NA
"572",308,341,"Imp Skin Cleanse #4",NA,"carevue","chartevents",NA,NA,NA,NA
"573",309,342,"Imp Skin Cleanse #5",NA,"carevue","chartevents",NA,NA,NA,NA
"574",310,343,"Imp Skin Cleanse #6",NA,"carevue","chartevents",NA,NA,NA,NA
"575",311,344,"ImpSkin Character #1",NA,"carevue","chartevents",NA,NA,NA,NA
"576",312,345,"ImpSkin Character #2",NA,"carevue","chartevents",NA,NA,NA,NA
"577",313,346,"ImpSkin Character #3",NA,"carevue","chartevents",NA,NA,NA,NA
"578",314,347,"ImpSkin Character #4",NA,"carevue","chartevents",NA,NA,NA,NA
"579",315,348,"ImpSkin Character #5",NA,"carevue","chartevents",NA,NA,NA,NA
"580",316,349,"ImpSkin Character #6",NA,"carevue","chartevents",NA,NA,NA,NA
"581",317,350,"ImpSkin #3 [Drain]",NA,"carevue","chartevents",NA,NA,NA,NA
"582",318,351,"ImpSkin #6 [Drain]",NA,"carevue","chartevents",NA,NA,NA,NA
"583",319,352,"ImpSkin #1 [Drain]",NA,"carevue","chartevents",NA,NA,NA,NA
"584",320,353,"ImpSkin #2 [Drain]",NA,"carevue","chartevents",NA,NA,NA,NA
"585",321,354,"ImpSkin #4 [Drain]",NA,"carevue","chartevents",NA,NA,NA,NA
"586",322,355,"ImpSkin #5 [Drain]",NA,"carevue","chartevents",NA,NA,NA,NA
"587",323,356,"ImpSkin Treatment #1",NA,"carevue","chartevents",NA,NA,NA,NA
"588",324,357,"ImpSkin Treatment #2",NA,"carevue","chartevents",NA,NA,NA,NA
"589",325,358,"ImpSkin Treatment #3",NA,"carevue","chartevents",NA,NA,NA,NA
"590",326,359,"ImpSkin Treatment #4",NA,"carevue","chartevents",NA,NA,NA,NA
"591",327,360,"ImpSkin Treatment #5",NA,"carevue","chartevents",NA,NA,NA,NA
"592",328,361,"ImpSkin Treatment #6",NA,"carevue","chartevents",NA,NA,NA,NA
"593",329,362,"ImpSkin Wound Base#1",NA,"carevue","chartevents",NA,NA,NA,NA
"594",330,363,"ImpSkin Wound Base#2",NA,"carevue","chartevents",NA,NA,NA,NA
"595",331,364,"ImpSkin Wound Base#3",NA,"carevue","chartevents",NA,NA,NA,NA
"596",332,365,"ImpSkin Wound Base#4",NA,"carevue","chartevents",NA,NA,NA,NA
"597",333,366,"ImpSkin Wound Base#5",NA,"carevue","chartevents",NA,NA,NA,NA
"598",334,367,"ImpSkin Wound Base#6",NA,"carevue","chartevents",NA,NA,NA,NA
"599",335,368,"ImpSkin #1 [Width]",NA,"carevue","chartevents",NA,NA,NA,NA
"600",336,369,"ImpSkin #2 [Width]",NA,"carevue","chartevents",NA,NA,NA,NA
"601",337,370,"ImpSkin #3 [Width]",NA,"carevue","chartevents",NA,NA,NA,NA
"602",338,371,"ImpSkin #4 [Width]",NA,"carevue","chartevents",NA,NA,NA,NA
"603",339,372,"ImpSkin #5 [Width]",NA,"carevue","chartevents",NA,NA,NA,NA
"604",340,373,"ImpSkin #6 [Width]",NA,"carevue","chartevents",NA,NA,NA,NA
"605",341,374,"Impaired Skin Site#1",NA,"carevue","chartevents",NA,NA,NA,NA
"606",342,375,"Impaired Skin Site#2",NA,"carevue","chartevents",NA,NA,NA,NA
"607",343,376,"Impaired Skin Site#3",NA,"carevue","chartevents",NA,NA,NA,NA
"608",344,377,"Impaired Skin Site#4",NA,"carevue","chartevents",NA,NA,NA,NA
"609",345,378,"Impaired Skin Site#5",NA,"carevue","chartevents",NA,NA,NA,NA
"610",346,379,"Impaired Skin Site#6",NA,"carevue","chartevents",NA,NA,NA,NA
"611",347,380,"Inc Cleansing #1",NA,"carevue","chartevents",NA,NA,NA,NA
"612",348,381,"Inc Cleansing #2",NA,"carevue","chartevents",NA,NA,NA,NA
"613",349,382,"Inc Cleansing #3",NA,"carevue","chartevents",NA,NA,NA,NA
"614",350,383,"Inc Cleansing #4",NA,"carevue","chartevents",NA,NA,NA,NA
"615",351,384,"Inc Cleansing #5",NA,"carevue","chartevents",NA,NA,NA,NA
"616",352,385,"Inc Cleansing #6",NA,"carevue","chartevents",NA,NA,NA,NA
"617",353,386,"Inc #1 [Closure]",NA,"carevue","chartevents",NA,NA,NA,NA
"618",354,387,"Inc #2 [Closure]",NA,"carevue","chartevents",NA,NA,NA,NA
"619",355,388,"Inc #3 [Closure]",NA,"carevue","chartevents",NA,NA,NA,NA
"620",356,389,"Inc #4 [Closure]",NA,"carevue","chartevents",NA,NA,NA,NA
"621",357,390,"Inc #5 [Closure]",NA,"carevue","chartevents",NA,NA,NA,NA
"622",358,391,"Inc #6 [Closure]",NA,"carevue","chartevents",NA,NA,NA,NA
"623",359,392,"Inc #1 [Drainage]",NA,"carevue","chartevents",NA,NA,NA,NA
"624",360,393,"Inc #2 [Drainage]",NA,"carevue","chartevents",NA,NA,NA,NA
"625",361,394,"Inc #3 [Drainage]",NA,"carevue","chartevents",NA,NA,NA,NA
"626",362,395,"Inc #4 [Drainage]",NA,"carevue","chartevents",NA,NA,NA,NA
"627",363,396,"Inc #5 [Drainage]",NA,"carevue","chartevents",NA,NA,NA,NA
"628",364,397,"Inc #6 [Drainage]",NA,"carevue","chartevents",NA,NA,NA,NA
